UID,district,block id,cluster id,Student Identifier,school id,subject,class,baseline,1st question Level,1st level score,2nd question Level,2nd level score,3rd question Level,3rd level score,Admin User ID
026468989_3,TIRUVANNAMALAI,110,33061303202,26468989,33061303201,Tamil,2,Arumbu,Arumbu,10,Mottu,7,,,30645148
026468989_1,TIRUVANNAMALAI,110,33061303202,26468989,33061303201,English,2,Arumbu,Arumbu,7,,,,,30645148
026469865_2,TIRUVANNAMALAI,114,33061708101,26469865,33061707701,Mathematics,2,Mottu,Mottu,8,,,,,30646681
026470082_2,TIRUVANNAMALAI,107,33061003701,26470082,33061005401,Mathematics,2,Mottu,Mottu,8,,,,,30652189
026470098_2,TIRUVANNAMALAI,110,33061307901,26470098,33061307908,Mathematics,2,Mottu,Mottu,6,,,,,30652287
026471431_3,TIRUVANNAMALAI,110,33061303202,26471431,33061303201,Tamil,2,Arumbu,Arumbu,9,Mottu,9,,,30645148
026471548_1,TIRUVANNAMALAI,102,33060608602,26471548,33060608301,English,2,Mottu,Mottu,10,,,,,30645811
026471959_3,TIRUVANNAMALAI,98,33060506302,26471959,33060500302,Tamil,2,Arumbu,Arumbu,10,Mottu,9,,,30646185
026472797_3,TIRUVANNAMALAI,99,33060300501,26472797,33060301001,Tamil,2,Mottu,Mottu,10,,,,,30647315
026472797_2,TIRUVANNAMALAI,99,33060300501,26472797,33060301001,Mathematics,2,Mottu,Mottu,8,,,,,30647315
026473290_2,TIRUVANNAMALAI,100,33060201701,26473290,33060203402,Mathematics,2,Arumbu,Arumbu,5,,,,,30647796
026474303_2,TIRUVANNAMALAI,100,33060207503,26474303,33060200801,Mathematics,2,Mottu,Mottu,9,,,,,30647646
026474303_3,TIRUVANNAMALAI,100,33060207503,26474303,33060200801,Tamil,2,Mottu,Mottu,10,,,,,30647646
026475076_1,TIRUVANNAMALAI,111,33061406902,26475076,33061403601,English,3,Malar,Malar,7,,,,,30650189
026475127_3,TIRUVANNAMALAI,114,33061708803,26475127,33061708901,Tamil,2,Mottu,Mottu,10,,,,,30645441
026475858_2,TIRUVANNAMALAI,104,33060706506,26475858,33060706001,Mathematics,2,Arumbu,Arumbu,9,Mottu,7,,,30645795
026476669_1,TIRUVANNAMALAI,113,33061601903,26476669,33061603502,English,2,Mottu,Mottu,7,,,,,30645169
026476669_3,TIRUVANNAMALAI,113,33061601903,26476669,33061603502,Tamil,2,Mottu,Mottu,9,,,,,30645169
026476805_1,TIRUVANNAMALAI,113,33061601903,26476805,33061603502,English,2,Mottu,Mottu,8,,,,,30645169
026476805_2,TIRUVANNAMALAI,113,33061601903,26476805,33061603502,Mathematics,2,Mottu,Mottu,5,,,,,30645169
026477455_1,TIRUVANNAMALAI,100,33060201701,26477455,33060203402,English,3,Malar,Malar,7,,,,,30647796
026477455_2,TIRUVANNAMALAI,100,33060201701,26477455,33060203402,Mathematics,3,Mottu,Mottu,8,,,,,30647796
026477455_3,TIRUVANNAMALAI,100,33060201701,26477455,33060203402,Tamil,3,Malar,Malar,10,,,,,30647796
026477580_3,TIRUVANNAMALAI,111,33061411333,26477580,33061411344,Tamil,2,Arumbu,Arumbu,6,,,,,30645370
026477596_2,TIRUVANNAMALAI,108,33061105601,26477596,33061106401,Mathematics,2,Mottu,Mottu,9,,,,,30645988
026477685_1,TIRUVANNAMALAI,98,33060506302,26477685,33060500302,English,2,Arumbu,Arumbu,8,Mottu,6,,,30646185
026477865_3,TIRUVANNAMALAI,111,33061405701,26477865,33061411001,Tamil,2,Mottu,Mottu,10,,,,,30647061
026477865_2,TIRUVANNAMALAI,111,33061405701,26477865,33061411001,Mathematics,2,Mottu,Mottu,7,,,,,30647061
026478075_2,TIRUVANNAMALAI,109,33061203601,26478075,33061202801,Mathematics,2,Arumbu,Arumbu,9,Mottu,8,,,30646003
026478384_2,TIRUVANNAMALAI,99,33060308301,26478384,33060301101,Mathematics,2,Mottu,Mottu,9,,,,,30653702
026479362_3,TIRUVANNAMALAI,103,33060106501,26479362,33060104501,Tamil,2,Mottu,Mottu,7,,,,,30649915
026479362_1,TIRUVANNAMALAI,103,33060106501,26479362,33060104501,English,2,Arumbu,Arumbu,9,Mottu,6,,,30649915
026479415_1,TIRUVANNAMALAI,105,33060805902,26479415,33060800801,English,2,Mottu,Mottu,8,,,,,30647940
026479415_2,TIRUVANNAMALAI,105,33060805902,26479415,33060800801,Mathematics,2,Mottu,Mottu,7,,,,,30647940
026479813_3,TIRUVANNAMALAI,103,33060106501,26479813,33060104501,Tamil,2,Mottu,Mottu,10,,,,,30649915
026479813_1,TIRUVANNAMALAI,103,33060106501,26479813,33060104501,English,2,Arumbu,Arumbu,10,Mottu,10,,,30649915
026480043_3,TIRUVANNAMALAI,103,33060106501,26480043,33060104501,Tamil,2,Mottu,Mottu,10,,,,,30649915
026480043_1,TIRUVANNAMALAI,103,33060106501,26480043,33060104501,English,2,Mottu,Mottu,9,,,,,30649915
026480257_2,TIRUVANNAMALAI,105,33060805902,26480257,33060800801,Mathematics,2,Mottu,Mottu,9,,,,,30647940
026480328_1,TIRUVANNAMALAI,103,33060106501,26480328,33060104501,English,2,Arumbu,Arumbu,8,Mottu,6,,,30649915
026480593_1,TIRUVANNAMALAI,111,33061405701,26480593,33061408101,English,2,Mottu,Mottu,10,,,,,30647061
026481082_1,TIRUVANNAMALAI,107,33061003701,26481082,33061005401,English,2,Mottu,Mottu,6,,,,,30652189
026481220_2,TIRUVANNAMALAI,107,33061004202,26481220,33061006601,Mathematics,2,Arumbu,Arumbu,10,Mottu,6,,,30646809
026481400_2,TIRUVANNAMALAI,107,33061004202,26481400,33061006601,Mathematics,2,Arumbu,Arumbu,10,Mottu,8,,,30646809
026481618_2,TIRUVANNAMALAI,107,33061004202,26481618,33061006601,Mathematics,2,Arumbu,Arumbu,10,Mottu,8,,,30646809
026481760_1,TIRUVANNAMALAI,107,33061003701,26481760,33061005401,English,2,Mottu,Mottu,7,,,,,30652189
026482066_2,TIRUVANNAMALAI,98,33060507802,26482066,33060507808,Mathematics,2,Mottu,Mottu,8,,,,,30646208
026482170_1,TIRUVANNAMALAI,103,33060101801,26482170,33060100601,English,2,Mottu,Mottu,5,,,,,30646593
026482329_3,TIRUVANNAMALAI,98,33060501901,26482329,33060500701,Tamil,2,Mottu,Mottu,10,,,,,30648083
026482329_1,TIRUVANNAMALAI,98,33060501901,26482329,33060500701,English,2,Arumbu,Arumbu,9,Mottu,9,,,30648083
026482329_2,TIRUVANNAMALAI,98,33060501901,26482329,33060500701,Mathematics,2,Arumbu,Arumbu,9,Mottu,10,,,30648083
026482522_2,TIRUVANNAMALAI,110,33061307902,26482522,33061300101,Mathematics,2,Mottu,Mottu,10,,,,,30646619
026482878_1,TIRUVANNAMALAI,98,33060501901,26482878,33060500701,English,2,Arumbu,Arumbu,9,Mottu,7,,,30648083
026482878_3,TIRUVANNAMALAI,98,33060501901,26482878,33060500701,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30648083
026483185_2,TIRUVANNAMALAI,100,33060201701,26483185,33060203401,Mathematics,2,Arumbu,Arumbu,6,,,,,30647796
026483220_2,TIRUVANNAMALAI,98,33060501901,26483220,33060500701,Mathematics,2,Arumbu,Arumbu,9,Mottu,10,,,30648083
026483331_2,TIRUVANNAMALAI,110,33061303203,26483331,33061308201,Mathematics,2,Mottu,Mottu,10,,,,,30645941
026483355_2,TIRUVANNAMALAI,100,33060201701,26483355,33060203401,Mathematics,2,Mottu,Mottu,5,,,,,30647796
026483355_1,TIRUVANNAMALAI,100,33060201701,26483355,33060203401,English,2,Mottu,Mottu,10,,,,,30647796
026483500_2,TIRUVANNAMALAI,100,33060201701,26483500,33060203401,Mathematics,2,Mottu,Mottu,4,,,,,30647796
026483500_3,TIRUVANNAMALAI,100,33060201701,26483500,33060203401,Tamil,2,Mottu,Mottu,9,,,,,30647796
026483500_1,TIRUVANNAMALAI,100,33060201701,26483500,33060203401,English,2,Mottu,Mottu,8,,,,,30647796
026483547_1,TIRUVANNAMALAI,110,33061303203,26483547,33061308201,English,2,Mottu,Mottu,10,,,,,30645941
026483816_3,TIRUVANNAMALAI,110,33061307601,26483816,33061302701,Tamil,2,Mottu,Mottu,8,,,,,30647689
026484280_2,TIRUVANNAMALAI,101,33060403601,26484280,33060400101,Mathematics,2,Mottu,Mottu,9,,,,,30647116
026484460_2,TIRUVANNAMALAI,109,33061203502,26484460,33061205801,Mathematics,2,Mottu,Mottu,9,,,,,30645096
026484460_1,TIRUVANNAMALAI,109,33061203502,26484460,33061205801,English,2,Mottu,Mottu,8,,,,,30645096
026484688_3,TIRUVANNAMALAI,110,33061301501,26484688,33061301502,Tamil,2,Mottu,Mottu,6,,,,,30645186
026484955_2,TIRUVANNAMALAI,110,33061301501,26484955,33061301502,Mathematics,2,Arumbu,Arumbu,9,Mottu,9,,,30645186
026485402_1,TIRUVANNAMALAI,110,33061301501,26485402,33061301502,English,2,Arumbu,Arumbu,7,,,,,30645186
026485598_1,TIRUVANNAMALAI,109,33061202001,26485598,33061204701,English,2,Arumbu,Arumbu,9,Mottu,7,,,30645641
026485598_2,TIRUVANNAMALAI,109,33061202001,26485598,33061204701,Mathematics,2,Arumbu,Arumbu,10,Mottu,7,,,30645641
026485832_2,TIRUVANNAMALAI,113,33061601903,26485832,33061605801,Mathematics,2,Mottu,Mottu,10,,,,,30645169
026485832_1,TIRUVANNAMALAI,113,33061601903,26485832,33061605801,English,2,Mottu,Mottu,10,,,,,30645169
026485975_1,TIRUVANNAMALAI,100,33060203901,26485975,33060201402,English,2,Arumbu,Arumbu,6,,,,,30646010
026486015_2,TIRUVANNAMALAI,113,33061601903,26486015,33061605801,Mathematics,2,Mottu,Mottu,10,,,,,30645169
026486131_3,TIRUVANNAMALAI,114,33061706601,26486131,33061701703,Tamil,2,Mottu,Mottu,10,,,,,30646752
026486208_1,TIRUVANNAMALAI,100,33060203901,26486208,33060201402,English,2,Arumbu,Arumbu,3,,,,,30646010
026486258_1,TIRUVANNAMALAI,107,33061004202,26486258,33061007101,English,2,Mottu,Mottu,7,,,,,30646809
026486398_2,TIRUVANNAMALAI,100,33060203901,26486398,33060201402,Mathematics,2,Arumbu,Arumbu,7,,,,,30646010
026486398_3,TIRUVANNAMALAI,100,33060203901,26486398,33060201402,Tamil,2,Arumbu,Arumbu,4,,,,,30646010
026486398_1,TIRUVANNAMALAI,100,33060203901,26486398,33060201402,English,2,Arumbu,Arumbu,4,,,,,30646010
026486517_2,TIRUVANNAMALAI,107,33061004202,26486517,33061007101,Mathematics,2,Mottu,Mottu,9,,,,,30646809
026486517_3,TIRUVANNAMALAI,107,33061004202,26486517,33061007101,Tamil,2,Mottu,Mottu,10,,,,,30646809
026486892_3,TIRUVANNAMALAI,111,33061411333,26486892,33061405901,Tamil,2,Mottu,Mottu,4,,,,,30645370
026487543_2,TIRUVANNAMALAI,111,33061411333,26487543,33061405901,Mathematics,2,Mottu,Mottu,7,,,,,30645370
026487644_3,TIRUVANNAMALAI,112,33061504701,26487644,33061502901,Tamil,2,Mottu,Mottu,10,,,,,30646614
026487769_3,TIRUVANNAMALAI,102,33060608603,26487769,33060608601,Tamil,2,Mottu,Mottu,10,,,,,30646573
026487811_2,TIRUVANNAMALAI,103,33060101801,26487811,33060105901,Mathematics,2,Mottu,Mottu,2,,,,,30646593
026487811_3,TIRUVANNAMALAI,103,33060101801,26487811,33060105901,Tamil,2,Mottu,Mottu,6,,,,,30646593
026488063_1,TIRUVANNAMALAI,114,33061705001,26488063,33061705002,English,3,Malar,Malar,4,,,,,30645960
026488971_2,TIRUVANNAMALAI,103,33060101102,26488971,33060101201,Mathematics,2,Mottu,Mottu,9,,,,,30649977
026489112_3,TIRUVANNAMALAI,106,33060906203,26489112,33060906502,Tamil,2,Mottu,Mottu,10,,,,,30646368
026489160_2,TIRUVANNAMALAI,103,33060101102,26489160,33060101201,Mathematics,2,Arumbu,Arumbu,9,Mottu,6,,,30649977
026489204_2,TIRUVANNAMALAI,107,33061003701,26489204,33061005401,Mathematics,2,Mottu,Mottu,7,,,,,30652189
026489310_2,TIRUVANNAMALAI,103,33060101102,26489310,33060101201,Mathematics,2,Mottu,Mottu,9,,,,,30649977
026489638_1,TIRUVANNAMALAI,100,33060201701,26489638,33060207201,English,2,Mottu,Mottu,8,,,,,30647796
026490706_2,TIRUVANNAMALAI,100,33060201701,26490706,33060207201,Mathematics,2,Mottu,Mottu,7,,,,,30647796
026491074_2,TIRUVANNAMALAI,99,33060306002,26491074,33060300401,Mathematics,2,Mottu,Mottu,8,,,,,30645714
026491426_2,TIRUVANNAMALAI,99,33060306002,26491426,33060300401,Mathematics,2,Mottu,Mottu,9,,,,,30645714
026492450_2,TIRUVANNAMALAI,103,33060106501,26492450,33060104401,Mathematics,2,Mottu,Mottu,10,,,,,30649915
026492450_3,TIRUVANNAMALAI,103,33060106501,26492450,33060104401,Tamil,2,Mottu,Mottu,10,,,,,30649915
026492512_2,TIRUVANNAMALAI,111,33061411330,26492512,33061409001,Mathematics,2,Arumbu,Arumbu,10,Mottu,8,,,30646462
026492524_1,TIRUVANNAMALAI,103,33060106501,26492524,33060104401,English,2,Mottu,Mottu,8,,,,,30649915
026492524_3,TIRUVANNAMALAI,103,33060106501,26492524,33060104401,Tamil,2,Mottu,Mottu,10,,,,,30649915
026492524_2,TIRUVANNAMALAI,103,33060106501,26492524,33060104401,Mathematics,2,Mottu,Mottu,9,,,,,30649915
026492561_2,TIRUVANNAMALAI,110,33061303202,26492561,33061303201,Mathematics,2,Arumbu,Arumbu,8,,,,,30645148
026492561_3,TIRUVANNAMALAI,110,33061303202,26492561,33061303201,Tamil,2,Arumbu,Arumbu,10,Mottu,9,,,30645148
026492574_2,TIRUVANNAMALAI,101,33060405901,26492574,33060402001,Mathematics,2,Mottu,Mottu,8,,,,,30645780
026492624_3,TIRUVANNAMALAI,104,33060701301,26492624,33060702501,Tamil,2,Mottu,Mottu,10,,,,,30646388
026492624_2,TIRUVANNAMALAI,104,33060701301,26492624,33060702501,Mathematics,2,Arumbu,Arumbu,9,Mottu,9,,,30646388
026492650_2,TIRUVANNAMALAI,103,33060106501,26492650,33060104401,Mathematics,2,Mottu,Mottu,10,,,,,30649915
026492650_1,TIRUVANNAMALAI,103,33060106501,26492650,33060104401,English,2,Mottu,Mottu,10,,,,,30649915
026492682_1,TIRUVANNAMALAI,110,33061303202,26492682,33061303201,English,2,Arumbu,Arumbu,7,,,,,30645148
026492682_3,TIRUVANNAMALAI,110,33061303202,26492682,33061303201,Tamil,2,Arumbu,Arumbu,10,Mottu,5,,,30645148
026492744_2,TIRUVANNAMALAI,101,33060405901,26492744,33060402001,Mathematics,2,Mottu,Mottu,5,,,,,30645780
026492925_2,TIRUVANNAMALAI,106,33060907702,26492925,33060901901,Mathematics,2,Arumbu,Arumbu,10,Mottu,10,,,30645650
026493281_1,TIRUVANNAMALAI,99,33060300501,26493281,33060301001,English,2,Mottu,Mottu,4,,,,,30647315
026493466_1,TIRUVANNAMALAI,99,33060300501,26493466,33060301001,English,2,Mottu,Mottu,6,,,,,30647315
026493466_2,TIRUVANNAMALAI,99,33060300501,26493466,33060301001,Mathematics,2,Mottu,Mottu,7,,,,,30647315
026493539_2,TIRUVANNAMALAI,99,33060300501,26493539,33060301001,Mathematics,3,Malar,Malar,8,,,,,30647315
026493539_1,TIRUVANNAMALAI,99,33060300501,26493539,33060301001,English,3,Malar,Malar,7,,,,,30647315
026493539_3,TIRUVANNAMALAI,99,33060300501,26493539,33060301001,Tamil,3,Malar,Malar,7,,,,,30647315
026493602_3,TIRUVANNAMALAI,99,33060300501,26493602,33060301001,Tamil,2,Mottu,Mottu,8,,,,,30647315
026493609_3,TIRUVANNAMALAI,103,33060103701,26493609,33060103801,Tamil,2,Mottu,Mottu,9,,,,,30647320
026493705_2,TIRUVANNAMALAI,103,33060103701,26493705,33060103801,Mathematics,2,Mottu,Mottu,7,,,,,30647320
026494345_1,TIRUVANNAMALAI,109,33061205003,26494345,33061206502,English,2,Mottu,Mottu,10,,,,,30645680
026494345_2,TIRUVANNAMALAI,109,33061205003,26494345,33061206502,Mathematics,2,Mottu,Mottu,10,,,,,30645680
026494587_1,TIRUVANNAMALAI,101,33060405701,26494587,33060405702,English,2,Mottu,Mottu,10,,,,,30648053
026495213_2,TIRUVANNAMALAI,108,33061100804,26495213,33061100805,Mathematics,2,Mottu,Mottu,10,,,,,30645867
026495578_1,TIRUVANNAMALAI,106,33060902401,26495578,33060903401,English,3,Malar,Malar,10,,,,,30646723
026495617_2,TIRUVANNAMALAI,109,33061205003,26495617,33061206502,Mathematics,2,Mottu,Mottu,10,,,,,30645680
026496233_2,TIRUVANNAMALAI,103,33060103701,26496233,33060103801,Mathematics,2,Arumbu,Arumbu,9,Mottu,6,,,30647320
026496857_2,TIRUVANNAMALAI,106,33060902401,26496857,33060905201,Mathematics,2,Mottu,Mottu,8,,,,,30646723
026499198_2,TIRUVANNAMALAI,110,33061303203,26499198,33061304501,Mathematics,1,Arumbu,Arumbu,9,,,,,30645941
026499263_2,TIRUVANNAMALAI,108,33061100804,26499263,33061102401,Mathematics,2,Arumbu,Arumbu,10,Mottu,9,,,30645867
026499325_2,TIRUVANNAMALAI,98,33060507803,26499325,33060506701,Mathematics,2,Mottu,Mottu,6,,,,,30645977
026499402_2,TIRUVANNAMALAI,110,33061303202,26499402,33061302301,Mathematics,1,Arumbu,Arumbu,10,,,,,30645148
026499722_2,TIRUVANNAMALAI,111,33061405701,26499722,33061404201,Mathematics,2,Mottu,Mottu,6,,,,,30647061
026499801_1,TIRUVANNAMALAI,108,33061100804,26499801,33061102401,English,2,Mottu,Mottu,10,,,,,30645867
026500690_1,TIRUVANNAMALAI,114,33061706601,26500690,33061700201,English,2,Arumbu,Arumbu,8,Mottu,5,,,30646752
026500731_2,TIRUVANNAMALAI,98,33060502901,26500731,33060501001,Mathematics,2,Arumbu,Arumbu,9,Mottu,9,,,30647697
026501895_2,TIRUVANNAMALAI,111,33061408902,26501895,33061410901,Mathematics,2,Mottu,Mottu,9,,,,,30645888
026501909_1,TIRUVANNAMALAI,98,33060502901,26501909,33060501001,English,2,Arumbu,Arumbu,9,Mottu,7,,,30647697
026502281_2,TIRUVANNAMALAI,111,33061408902,26502281,33061410901,Mathematics,2,Mottu,Mottu,9,,,,,30645888
026503163_1,TIRUVANNAMALAI,111,33061408902,26503163,33061410901,English,2,Mottu,Mottu,10,,,,,30645888
026503163_2,TIRUVANNAMALAI,111,33061408902,26503163,33061410901,Mathematics,2,Mottu,Mottu,9,,,,,30645888
026504209_1,TIRUVANNAMALAI,110,33061303203,26504209,33061306301,English,2,Mottu,Mottu,7,,,,,30645941
026505534_3,TIRUVANNAMALAI,114,33061708101,26505534,33061709301,Tamil,2,Mottu,Mottu,10,,,,,30646681
026505534_2,TIRUVANNAMALAI,114,33061708101,26505534,33061709301,Mathematics,2,Mottu,Mottu,8,,,,,30646681
026506066_2,TIRUVANNAMALAI,109,33061203601,26506066,33061200303,Mathematics,2,Mottu,Mottu,10,,,,,30646003
026506207_2,TIRUVANNAMALAI,106,33060900501,26506207,33060900502,Mathematics,2,Mottu,Mottu,10,,,,,30647562
026506609_3,TIRUVANNAMALAI,103,33060101102,26506609,33060107201,Tamil,2,Arumbu,Arumbu,6,,,,,30649977
026506763_3,TIRUVANNAMALAI,109,33061203601,26506763,33061200303,Tamil,2,Arumbu,Arumbu,10,Mottu,9,,,30646003
026506763_2,TIRUVANNAMALAI,109,33061203601,26506763,33061200303,Mathematics,2,Arumbu,Arumbu,10,Mottu,10,,,30646003
026506894_3,TIRUVANNAMALAI,103,33060109601,26506894,33060103501,Tamil,2,Arumbu,Arumbu,10,Mottu,8,,,30646546
026508193_1,TIRUVANNAMALAI,107,33061002102,26508193,33061002103,English,2,Mottu,Mottu,7,,,,,30652360
026508471_2,TIRUVANNAMALAI,101,33060405301,26508471,33060403901,Mathematics,2,Mottu,Mottu,8,,,,,30646447
026508517_1,TIRUVANNAMALAI,109,33061203601,26508517,33061200303,English,2,Arumbu,Arumbu,10,Mottu,9,,,30646003
026508887_1,TIRUVANNAMALAI,111,33061400203,26508887,33061404601,English,2,Arumbu,Arumbu,10,Mottu,10,,,30647147
026508887_2,TIRUVANNAMALAI,111,33061400203,26508887,33061404601,Mathematics,2,Mottu,Mottu,10,,,,,30647147
026508887_3,TIRUVANNAMALAI,111,33061400203,26508887,33061404601,Tamil,2,Mottu,Mottu,10,,,,,30647147
026509065_3,TIRUVANNAMALAI,105,33060805902,26509065,33060805602,Tamil,2,Arumbu,Arumbu,10,Mottu,9,,,30647940
026509349_1,TIRUVANNAMALAI,111,33061400203,26509349,33061404601,English,2,Arumbu,Arumbu,9,Mottu,8,,,30647147
026509512_1,TIRUVANNAMALAI,106,33060907702,26509512,33060903501,English,2,Arumbu,Arumbu,10,Mottu,10,,,30645650
026509732_3,TIRUVANNAMALAI,108,33061104101,26509732,33061104102,Tamil,3,Arumbu,Arumbu,10,Mottu,9,Malar,10,30646115
026510397_2,TIRUVANNAMALAI,106,33060907702,26510397,33060903501,Mathematics,2,Mottu,Mottu,10,,,,,30645650
026510480_3,TIRUVANNAMALAI,100,33060207503,26510480,33060207508,Tamil,2,Mottu,Mottu,10,,,,,30647646
026510757_2,TIRUVANNAMALAI,106,33060907702,26510757,33060903501,Mathematics,2,Mottu,Mottu,10,,,,,30645650
026511079_3,TIRUVANNAMALAI,110,33061307601,26511079,33061302701,Tamil,2,Mottu,Mottu,5,,,,,30647689
026511297_2,TIRUVANNAMALAI,104,33060706506,26511297,33060701601,Mathematics,2,Mottu,Mottu,10,,,,,30645795
026511501_2,TIRUVANNAMALAI,113,33061606701,26511501,33061601301,Mathematics,2,Mottu,Mottu,6,,,,,30645819
026511839_1,TIRUVANNAMALAI,109,33061208401,26511839,33061206601,English,2,Arumbu,Arumbu,9,Mottu,7,,,30646022
026511961_1,TIRUVANNAMALAI,113,33061606701,26511961,33061601301,English,2,Mottu,Mottu,9,,,,,30645819
026511961_3,TIRUVANNAMALAI,113,33061606701,26511961,33061601301,Tamil,2,Mottu,Mottu,9,,,,,30645819
026512119_2,TIRUVANNAMALAI,115,33061801703,26512119,33061805306,Mathematics,2,Mottu,Mottu,8,,,,,30649729
026512131_3,TIRUVANNAMALAI,113,33061606701,26512131,33061601301,Tamil,2,Mottu,Mottu,9,,,,,30645819
026512149_1,TIRUVANNAMALAI,109,33061208401,26512149,33061206601,English,2,Arumbu,Arumbu,9,Mottu,9,,,30646022
026512149_2,TIRUVANNAMALAI,109,33061208401,26512149,33061206601,Mathematics,2,Mottu,Mottu,9,,,,,30646022
026512283_1,TIRUVANNAMALAI,103,33060101801,26512283,33060107002,English,2,Mottu,Mottu,9,,,,,30646593
026512288_2,TIRUVANNAMALAI,113,33061606701,26512288,33061601301,Mathematics,2,Mottu,Mottu,7,,,,,30645819
026512750_2,TIRUVANNAMALAI,114,33061707902,26512750,33061701401,Mathematics,2,Mottu,Mottu,10,,,,,30647964
026513053_2,TIRUVANNAMALAI,114,33061707902,26513053,33061701401,Mathematics,2,Mottu,Mottu,10,,,,,30647964
026513569_2,TIRUVANNAMALAI,114,33061707902,26513569,33061701401,Mathematics,2,Mottu,Mottu,10,,,,,30647964
026513797_1,TIRUVANNAMALAI,114,33061707902,26513797,33061701401,English,2,Mottu,Mottu,8,,,,,30647964
026514174_2,TIRUVANNAMALAI,103,33060103701,26514174,33060104701,Mathematics,2,Arumbu,Arumbu,7,,,,,30647320
026514220_1,TIRUVANNAMALAI,106,33060903602,26514220,33060902301,English,2,Mottu,Mottu,8,,,,,30647369
026514465_1,TIRUVANNAMALAI,103,33060103701,26514465,33060104701,English,2,Arumbu,Arumbu,10,Mottu,8,,,30647320
026515008_1,TIRUVANNAMALAI,111,33061404401,26515008,33061407403,English,3,Malar,Malar,10,,,,,30652518
026515189_2,TIRUVANNAMALAI,114,33061707902,26515189,33061701401,Mathematics,2,Mottu,Mottu,10,,,,,30647964
026515552_1,TIRUVANNAMALAI,108,33061106801,26515552,33061101901,English,2,Arumbu,Arumbu,10,Mottu,10,,,30646698
026515891_3,TIRUVANNAMALAI,105,33060805902,26515891,33060805602,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30647940
026516799_2,TIRUVANNAMALAI,102,33060603901,26516799,33060600101,Mathematics,2,Mottu,Mottu,9,,,,,30645926
026516918_3,TIRUVANNAMALAI,105,33060805902,26516918,33060805602,Tamil,2,Arumbu,Arumbu,9,Mottu,10,,,30647940
026517325_1,TIRUVANNAMALAI,100,33060203201,26517325,33060203801,English,2,Mottu,Mottu,5,,,,,30647331
026517325_3,TIRUVANNAMALAI,100,33060203201,26517325,33060203801,Tamil,2,Mottu,Mottu,6,,,,,30647331
026517325_2,TIRUVANNAMALAI,100,33060203201,26517325,33060203801,Mathematics,2,Mottu,Mottu,5,,,,,30647331
026517567_2,TIRUVANNAMALAI,105,33060805902,26517567,33060805602,Mathematics,2,Arumbu,Arumbu,9,Mottu,8,,,30647940
026517567_3,TIRUVANNAMALAI,105,33060805902,26517567,33060805602,Tamil,2,Arumbu,Arumbu,10,Mottu,10,,,30647940
026517643_1,TIRUVANNAMALAI,100,33060203201,26517643,33060203801,English,2,Mottu,Mottu,4,,,,,30647331
026517643_3,TIRUVANNAMALAI,100,33060203201,26517643,33060203801,Tamil,2,Mottu,Mottu,10,,,,,30647331
026517643_2,TIRUVANNAMALAI,100,33060203201,26517643,33060203801,Mathematics,2,Mottu,Mottu,7,,,,,30647331
026517936_2,TIRUVANNAMALAI,101,33060405701,26517936,33060402201,Mathematics,2,Mottu,Mottu,10,,,,,30648053
026517936_1,TIRUVANNAMALAI,101,33060405701,26517936,33060402201,English,2,Mottu,Mottu,9,,,,,30648053
026518125_2,TIRUVANNAMALAI,101,33060405701,26518125,33060402201,Mathematics,2,Mottu,Mottu,8,,,,,30648053
026518125_3,TIRUVANNAMALAI,101,33060405701,26518125,33060402201,Tamil,2,Mottu,Mottu,10,,,,,30648053
026519418_2,TIRUVANNAMALAI,113,33061606501,26519418,33061603901,Mathematics,2,Mottu,Mottu,9,,,,,30644804
026520295_2,TIRUVANNAMALAI,105,33060802402,26520295,33060805401,Mathematics,2,Arumbu,Arumbu,8,,,,,30646610
026520348_2,TIRUVANNAMALAI,105,33060802402,26520348,33060805401,Mathematics,2,Arumbu,Arumbu,7,,,,,30646610
026520348_1,TIRUVANNAMALAI,105,33060802402,26520348,33060805401,English,2,Arumbu,Arumbu,6,,,,,30646610
